age,education,marital.status,relationship,race,sex,hoursperweek,nativecountry,income
21,Some-college,Never-married,Not-in-family,White,Male,45,United-States,<=50K
39,HS-grad,Divorced,Not-in-family,White,Male,40,United-States,<=50K
52,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
18,Some-college,Never-married,Own-child,White,Female,35,United-States,<=50K
59,Assoc-voc,Never-married,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K
50,HS-grad,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
31,Bachelors,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
52,Some-college,Married-civ-spouse,Wife,White,Female,40,United-States,>50K
41,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
45,Assoc-acdm,Widowed,Unmarried,White,Male,40,United-States,>50K
54,Masters,Divorced,Not-in-family,White,Female,40,United-States,<=50K
22,HS-grad,Never-married,Not-in-family,White,Male,25,United-States,<=50K
50,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
20,Assoc-acdm,Never-married,Not-in-family,White,Female,32,United-States,<=50K
43,HS-grad,Divorced,Not-in-family,White,Female,40,United-States,<=50K
48,Bachelors,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
24,Bachelors,Never-married,Not-in-family,White,Male,45,United-States,<=50K
54,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
26,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
53,Bachelors,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
51,Doctorate,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
54,Masters,Married-civ-spouse,Husband,White,Male,44,United-States,>50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,49,United-States,>50K
46,HS-grad,Married-civ-spouse,Husband,Black,Male,40,United-States,<=50K
60,Bachelors,Married-civ-spouse,Husband,White,Male,12,United-States,<=50K
52,HS-grad,Divorced,Not-in-family,White,Female,45,United-States,<=50K
44,HS-grad,Divorced,Not-in-family,White,Female,40,United-States,<=50K
56,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
57,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
35,HS-grad,Never-married,Unmarried,Black,Female,40,United-States,<=50K
30,Assoc-acdm,Never-married,Not-in-family,White,Female,40,United-States,<=50K
29,Some-college,Never-married,Not-in-family,White,Male,35,United-States,<=50K
49,Bachelors,Married-civ-spouse,Husband,White,Male,66,United-States,>50K
28,10th,Never-married,Not-in-family,White,Male,40,United-States,<=50K
30,Some-college,Separated,Unmarried,Black,Female,40,United-States,<=50K
45,HS-grad,Divorced,Not-in-family,White,Male,40,United-States,<=50K
17,10th,Never-married,Own-child,White,Male,12,United-States,<=50K
54,10th,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
31,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
54,Doctorate,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
55,Bachelors,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
26,Assoc-acdm,Married-civ-spouse,Own-child,White,Female,40,,<=50K
37,9th,Married-civ-spouse,Husband,White,Male,50,United-States,<=50K
34,HS-grad,Divorced,Not-in-family,Amer-Indian-Eskimo,Male,48,United-States,>50K
38,Bachelors,Married-civ-spouse,Husband,White,Male,40,Canada,<=50K
51,Some-college,Married-civ-spouse,Husband,White,Male,45,United-States,<=50K
41,HS-grad,Never-married,Not-in-family,Asian-Pac-Islander,Male,60,United-States,<=50K
24,Some-college,Never-married,Not-in-family,White,Male,40,United-States,<=50K
56,Bachelors,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
33,HS-grad,Never-married,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K
31,10th,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
27,Some-college,Never-married,Not-in-family,Black,Male,50,United-States,<=50K
32,Bachelors,Married-civ-spouse,Other-relative,White,Male,45,United-States,<=50K
35,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,Puerto-Rico,<=50K
43,Some-college,Married-civ-spouse,Husband,White,Male,45,United-States,>50K
40,HS-grad,Divorced,Unmarried,White,Female,36,United-States,<=50K
19,HS-grad,Never-married,Own-child,White,Male,53,United-States,<=50K
23,Assoc-acdm,Never-married,Own-child,White,Male,32,United-States,<=50K
40,HS-grad,Separated,Unmarried,White,Male,40,United-States,<=50K
59,HS-grad,Divorced,Not-in-family,White,Male,38,United-States,>50K
43,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
43,10th,Married-civ-spouse,Husband,White,Male,60,,<=50K
53,HS-grad,Widowed,Not-in-family,White,Female,40,United-States,<=50K
26,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
68,Some-college,Married-civ-spouse,Husband,White,Male,20,United-States,>50K
41,Bachelors,Married-civ-spouse,Husband,White,Male,48,United-States,>50K
32,HS-grad,Divorced,Unmarried,White,Male,40,United-States,<=50K
25,Bachelors,Never-married,Not-in-family,White,Male,40,United-States,<=50K
20,HS-grad,Never-married,Own-child,White,Male,40,United-States,<=50K
22,Some-college,Never-married,Not-in-family,White,Male,15,United-States,<=50K
33,10th,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
26,Some-college,Married-civ-spouse,Other-relative,White,Male,40,United-States,<=50K
29,HS-grad,Never-married,Unmarried,Black,Female,25,United-States,<=50K
20,HS-grad,Never-married,Own-child,White,Female,23,United-States,<=50K
68,Masters,Married-civ-spouse,Husband,White,Male,42,,>50K
58,Some-college,Divorced,Unmarried,White,Female,40,United-States,<=50K
32,HS-grad,Divorced,Not-in-family,White,Male,40,United-States,<=50K
23,Assoc-acdm,Never-married,Not-in-family,White,Female,25,United-States,<=50K
30,9th,Married-civ-spouse,Husband,White,Male,40,Mexico,<=50K
67,Some-college,Married-civ-spouse,Husband,White,Male,8,United-States,<=50K
26,Assoc-acdm,Never-married,Unmarried,White,Female,32,United-States,<=50K
53,HS-grad,Married-civ-spouse,Husband,White,Male,35,United-States,<=50K
27,HS-grad,Married-civ-spouse,Husband,White,Male,60,United-States,<=50K
29,Some-college,Married-civ-spouse,Own-child,White,Male,65,United-States,<=50K
38,Doctorate,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
17,9th,Never-married,Own-child,Black,Female,40,United-States,<=50K
48,Masters,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
52,Some-college,Widowed,Unmarried,Black,Female,40,,<=50K
28,Assoc-acdm,Married-civ-spouse,Wife,White,Female,40,United-States,<=50K
18,Some-college,Never-married,Own-child,White,Male,15,United-States,<=50K
28,Some-college,Divorced,Not-in-family,White,Male,30,United-States,<=50K
34,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
62,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
46,5th-6th,Married-civ-spouse,Husband,White,Male,40,Mexico,<=50K
30,Some-college,Divorced,Unmarried,White,Female,40,United-States,<=50K
20,Some-college,Never-married,Own-child,White,Male,40,United-States,<=50K
29,HS-grad,Never-married,Not-in-family,White,Male,50,United-States,<=50K
55,Some-college,Married-civ-spouse,Husband,Black,Male,25,United-States,<=50K
20,Some-college,Never-married,Own-child,White,Male,24,United-States,<=50K
54,10th,Married-civ-spouse,Husband,Black,Male,40,United-States,<=50K
27,10th,Never-married,Not-in-family,White,Male,30,United-States,<=50K
43,Some-college,Never-married,Not-in-family,White,Male,55,United-States,<=50K
17,10th,Never-married,Own-child,White,Male,40,United-States,<=50K
48,Masters,Divorced,Not-in-family,White,Male,72,United-States,<=50K
34,Bachelors,Never-married,Own-child,White,Male,40,United-States,<=50K
66,9th,Married-civ-spouse,Husband,Black,Male,40,United-States,<=50K
29,Bachelors,Never-married,Not-in-family,White,Female,40,United-States,<=50K
43,Some-college,Separated,Not-in-family,Black,Male,40,United-States,<=50K
37,Assoc-voc,Divorced,Unmarried,White,Female,40,United-States,<=50K
56,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
58,10th,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
54,Bachelors,Married-civ-spouse,Husband,Black,Male,40,Jamaica,<=50K
45,Some-college,Separated,Not-in-family,White,Male,41,United-States,<=50K
29,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
26,Assoc-acdm,Married-civ-spouse,Wife,White,Female,40,United-States,<=50K
43,HS-grad,Married-civ-spouse,Husband,Black,Male,40,United-States,>50K
33,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
45,Some-college,Married-civ-spouse,Husband,White,Male,42,United-States,<=50K
25,Some-college,Never-married,Not-in-family,White,Male,30,United-States,<=50K
25,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
69,Prof-school,Divorced,Not-in-family,White,Male,5,United-States,<=50K
37,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
20,HS-grad,Never-married,Not-in-family,White,Male,25,United-States,<=50K
39,Masters,Married-civ-spouse,Wife,White,Female,24,United-States,>50K
17,10th,Never-married,Own-child,White,Female,20,United-States,<=50K
27,HS-grad,Never-married,Own-child,White,Male,40,United-States,<=50K
26,HS-grad,Never-married,Other-relative,Black,Female,40,United-States,<=50K
55,5th-6th,Married-civ-spouse,Husband,White,Male,40,Mexico,<=50K
39,11th,Married-civ-spouse,Husband,White,Male,60,United-States,<=50K
41,HS-grad,Separated,Not-in-family,White,Female,40,United-States,<=50K
34,1st-4th,Married-civ-spouse,Husband,White,Male,40,Mexico,<=50K
51,Assoc-voc,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
67,Doctorate,Married-civ-spouse,Husband,Black,Male,12,,<=50K
40,Some-college,Divorced,Own-child,White,Male,40,United-States,<=50K
58,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
23,HS-grad,Never-married,Not-in-family,White,Female,40,United-States,<=50K
45,Masters,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
51,Bachelors,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
43,Some-college,Divorced,Unmarried,White,Male,40,United-States,<=50K
25,Bachelors,Never-married,Not-in-family,White,Female,50,United-States,<=50K
36,Bachelors,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
58,HS-grad,Married-civ-spouse,Husband,White,Male,50,United-States,<=50K
33,HS-grad,Divorced,Not-in-family,White,Male,40,United-States,<=50K
60,Assoc-voc,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
24,HS-grad,Never-married,Own-child,Asian-Pac-Islander,Male,40,South,<=50K
45,HS-grad,Divorced,Not-in-family,White,Female,46,United-States,<=50K
49,HS-grad,Divorced,Not-in-family,White,Female,40,United-States,<=50K
19,12th,Never-married,Not-in-family,White,Female,40,United-States,<=50K
34,Some-college,Married-spouse-absent,Unmarried,Asian-Pac-Islander,Female,38,Philippines,<=50K
42,Bachelors,Divorced,Not-in-family,White,Male,40,United-States,<=50K
25,HS-grad,Never-married,Not-in-family,White,Female,50,United-States,<=50K
73,HS-grad,Married-civ-spouse,Husband,White,Male,15,United-States,<=50K
59,5th-6th,Married-civ-spouse,Husband,White,Male,15,El-Salvador,<=50K
28,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
19,11th,Never-married,Other-relative,White,Male,30,United-States,<=50K
31,Bachelors,Never-married,Not-in-family,White,Female,40,United-States,<=50K
58,Bachelors,Never-married,Not-in-family,White,Male,48,United-States,<=50K
21,HS-grad,Never-married,Own-child,White,Male,13,,<=50K
47,HS-grad,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
30,Bachelors,Never-married,Not-in-family,White,Male,40,United-States,>50K
41,7th-8th,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,China,<=50K
59,10th,Divorced,Not-in-family,White,Female,40,England,<=50K
43,Some-college,Separated,Unmarried,White,Male,51,United-States,>50K
48,HS-grad,Separated,Not-in-family,White,Female,40,United-States,<=50K
44,Bachelors,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
44,Some-college,Never-married,Not-in-family,Black,Female,40,United-States,<=50K
24,Bachelors,Never-married,Own-child,Black,Female,40,United-States,<=50K
28,HS-grad,Married-civ-spouse,Husband,White,Male,43,United-States,<=50K
50,HS-grad,Married-spouse-absent,Unmarried,White,Female,10,United-States,<=50K
33,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
23,Bachelors,Never-married,Other-relative,White,Female,50,United-States,<=50K
30,HS-grad,Never-married,Own-child,White,Male,40,United-States,<=50K
46,10th,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
21,Some-college,Never-married,Own-child,White,Male,10,United-States,<=50K
52,9th,Separated,Not-in-family,Black,Female,30,United-States,<=50K
26,Bachelors,Never-married,Not-in-family,White,Male,50,United-States,<=50K
27,Bachelors,Never-married,Not-in-family,White,Male,12,United-States,<=50K
28,11th,Never-married,Unmarried,White,Female,40,Nicaragua,<=50K
50,Bachelors,Married-civ-spouse,Husband,White,Male,60,United-States,>50K
28,HS-grad,Married-civ-spouse,Husband,White,Male,35,United-States,<=50K
61,11th,Married-civ-spouse,Husband,White,Male,20,United-States,<=50K
32,7th-8th,Separated,Unmarried,White,Female,35,United-States,<=50K
30,Some-college,Never-married,Not-in-family,White,Male,40,United-States,<=50K
51,Bachelors,Divorced,Not-in-family,White,Female,40,United-States,<=50K
40,Some-college,Never-married,Not-in-family,White,Male,40,United-States,>50K
36,HS-grad,Never-married,Not-in-family,White,Male,70,United-States,<=50K
28,Some-college,Divorced,Other-relative,Black,Male,24,United-States,<=50K
49,Assoc-acdm,Married-civ-spouse,Husband,White,Male,45,United-States,>50K
61,7th-8th,Married-civ-spouse,Husband,White,Male,30,United-States,<=50K
41,Bachelors,Married-civ-spouse,Husband,White,Male,60,United-States,>50K
55,HS-grad,Widowed,Unmarried,White,Female,30,United-States,<=50K
36,Bachelors,Married-civ-spouse,Wife,White,Female,40,United-States,<=50K
21,Some-college,Never-married,Own-child,White,Female,40,United-States,<=50K
57,Some-college,Married-civ-spouse,Husband,White,Male,45,United-States,>50K
49,Prof-school,Married-civ-spouse,Husband,White,Male,37,United-States,>50K
59,11th,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
41,Some-college,Separated,Not-in-family,White,Male,80,United-States,>50K
59,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
20,HS-grad,Never-married,Own-child,White,Male,25,United-States,<=50K
42,Some-college,Divorced,Not-in-family,Black,Female,40,United-States,<=50K
41,Masters,Divorced,Unmarried,White,Female,60,United-States,<=50K
45,Bachelors,Married-civ-spouse,Husband,White,Male,50,United-States,>50K
36,HS-grad,Never-married,Other-relative,Asian-Pac-Islander,Female,40,,<=50K
42,Assoc-acdm,Married-civ-spouse,Wife,White,Female,45,United-States,>50K
25,Bachelors,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
45,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
58,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
39,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
34,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
22,Some-college,Never-married,Not-in-family,White,Male,40,United-States,<=50K
44,HS-grad,Divorced,Not-in-family,White,Male,50,United-States,>50K
53,Some-college,Widowed,Unmarried,White,Female,40,United-States,<=50K
22,Assoc-acdm,Never-married,Not-in-family,Black,Male,40,,>50K
27,9th,Married-civ-spouse,Husband,White,Male,40,Guatemala,<=50K
60,HS-grad,Separated,Not-in-family,White,Female,25,United-States,<=50K
46,Bachelors,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
56,Prof-school,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
36,Bachelors,Never-married,Not-in-family,White,Male,40,United-States,>50K
56,HS-grad,Divorced,Unmarried,White,Female,32,United-States,<=50K
35,Some-college,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,Philippines,>50K
29,Bachelors,Married-civ-spouse,Husband,White,Male,70,United-States,<=50K
19,10th,Never-married,Own-child,White,Male,39,United-States,<=50K
38,HS-grad,Married-civ-spouse,Husband,White,Male,40,United-States,<=50K
40,Some-college,Married-civ-spouse,Husband,White,Male,40,United-States,>50K
52,Assoc-acdm,Married-civ-spouse,Husband,White,Male,55,United-States,>50K
22,Some-college,Married-civ-spouse,Wife,White,Female,40,United-States,<=50K
32,HS-grad,Divorced,Not-in-family,White,Female,25,United-States,<=50K
27,Bachelors,Never-married,Own-child,White,Female,40,United-States,<=50K
25,Bachelors,Never-married,Own-child,White,Female,40,Guatemala,<=50K
36,Masters,Married-civ-spouse,Husband,Other,Male,40,Iran,>50K
22,12th,Never-married,Own-child,Amer-Indian-Eskimo,Male,40,United-States,<=50K
32,HS-grad,Married-civ-spouse,Husband,White,Male,45,United-States,<=50K
37,Bachelors,Separated,Unmarried,Black,Female,40,United-States,<=50K
22,HS-grad,Never-married,Own-child,White,Male,54,United-States,<=50K
29,HS-grad,Married-civ-spouse,Wife,White,Female,40,United-States,>50K
42,Preschool,Never-married,Not-in-family,White,Male,25,United-States,<=50K
45,Assoc-voc,Never-married,Not-in-family,White,Female,38,United-States,<=50K
33,Bachelors,Divorced,Not-in-family,White,Female,45,United-States,<=50K
39,Some-college,Separated,Unmarried,White,Female,40,United-States,<=50K
27,12th,Never-married,Not-in-family,White,Male,45,United-States,<=50K
53,Bachelors,Married-civ-spouse,Wife,White,Female,50,United-States,>50K
30,Bachelors,Never-married,Not-in-family,White,Female,40,United-States,<=50K
